0. Zeile und 0.Spalte, Wert:5422.751548849531
34. Zeile und 85.Spalte, Wert:165869.06476487478
34. Zeile und 86.Spalte, Wert:167693.87107100314
34. Zeile und 87.Spalte, Wert:156326.35592590613
34. Zeile und 88.Spalte, Wert:144855.48850102501
34. Zeile und 89.Spalte, Wert:155864.49328749834
34. Zeile und 90.Spalte, Wert:161229.28518392643
34. Zeile und 91.Spalte, Wert:154413.54009444825
34. Zeile und 92.Spalte, Wert:153885.7777418397
34. Zeile und 93.Spalte, Wert:146949.74337666132
34. Zeile und 94.Spalte, Wert:153279.89135167023
34. Zeile und 95.Spalte, Wert:151916.95166030678
34. Zeile und 96.Spalte, Wert:152041.07860877708
34. Zeile und 97.Spalte, Wert:148274.663874826
34. Zeile und 98.Spalte, Wert:145405.98619039264
34. Zeile und 99.Spalte, Wert:164530.1189367672
34. Zeile und 100.Spalte, Wert:152081.8090672267
35. Zeile und 0.Spalte, Wert:161558.9329892297
35. Zeile und 1.Spalte, Wert:151417.25850015169
35. Zeile und 2.Spalte, Wert:143567.19359838025
35. Zeile und 3.Spalte, Wert:159074.0000406806
35. Zeile und 4.Spalte, Wert:137922.90787070265
35. Zeile und 5.Spalte, Wert:153039.97201936308
35. Zeile und 6.Spalte, Wert:148962.37035372065
35. Zeile und 7.Spalte, Wert:152218.6828083347
35. Zeile und 8.Spalte, Wert:159751.68272513538
35. Zeile und 9.Spalte, Wert:160156.21595380074
35. Zeile und 10.Spalte, Wert:148313.5263328416
35. Zeile und 11.Spalte, Wert:162136.88797067755
35. Zeile und 12.Spalte, Wert:147285.87264861778
35. Zeile und 13.Spalte, Wert:154451.35008610785
35. Zeile und 14.Spalte, Wert:153072.25073618672
35. Zeile und 15.Spalte, Wert:150030.2159664578
35. Zeile und 16.Spalte, Wert:157856.07358501432
35. Zeile und 17.Spalte, Wert:158323.95443750365
35. Zeile und 18.Spalte, Wert:151439.71745386726
35. Zeile und 19.Spalte, Wert:149726.3494469593
35. Zeile und 20.Spalte, Wert:164061.28153566882
35. Zeile und 21.Spalte, Wert:157117.65349827468
35. Zeile und 22.Spalte, Wert:153625.82360980113
35. Zeile und 23.Spalte, Wert:147133.18744864245
35. Zeile und 24.Spalte, Wert:162288.95235255314
35. Zeile und 25.Spalte, Wert:161807.49995578997
35. Zeile und 26.Spalte, Wert:149661.4468307093
35. Zeile und 27.Spalte, Wert:150292.6637332003
35. Zeile und 28.Spalte, Wert:155807.09035901772
35. Zeile und 29.Spalte, Wert:152366.27816055107
35. Zeile und 30.Spalte, Wert:163857.9082350011
35. Zeile und 31.Spalte, Wert:157395.4404731557
35. Zeile und 32.Spalte, Wert:163481.20017653154
35. Zeile und 33.Spalte, Wert:141623.10658365017
35. Zeile und 34.Spalte, Wert:168022.02916199417
35. Zeile und 35.Spalte, Wert:155446.3130551725
35. Zeile und 36.Spalte, Wert:153938.7014191809
35. Zeile und 37.Spalte, Wert:161534.52962002897
35. Zeile und 38.Spalte, Wert:161944.21305683546
35. Zeile und 39.Spalte, Wert:150907.84083146625
35. Zeile und 40.Spalte, Wert:149897.21766204195
35. Zeile und 41.Spalte, Wert:149070.35681907882
35. Zeile und 42.Spalte, Wert:160766.6679302669
35. Zeile und 43.Spalte, Wert:160436.249741899
35. Zeile und 44.Spalte, Wert:150114.78139542462
35. Zeile und 45.Spalte, Wert:159290.49075451735
35. Zeile und 46.Spalte, Wert:152098.59517877176
35. Zeile und 47.Spalte, Wert:159672.282321053
35. Zeile und 48.Spalte, Wert:147565.7544210837
35. Zeile und 49.Spalte, Wert:168947.26420491675
35. Zeile und 50.Spalte, Wert:148943.11442609853
35. Zeile und 51.Spalte, Wert:153209.62695096398
35. Zeile und 52.Spalte, Wert:165350.9545430463
35. Zeile und 53.Spalte, Wert:159910.16935713135
35. Zeile und 54.Spalte, Wert:163087.82467679802
35. Zeile und 55.Spalte, Wert:138777.31492327893
35. Zeile und 56.Spalte, Wert:157767.0486750425
35. Zeile und 57.Spalte, Wert:147227.95360224743
35. Zeile und 58.Spalte, Wert:144169.29247372196
35. Zeile und 59.Spalte, Wert:161181.69767306646
35. Zeile und 60.Spalte, Wert:156062.24331757217
35. Zeile und 61.Spalte, Wert:161200.8535015916
35. Zeile und 62.Spalte, Wert:167806.03435245279
35. Zeile und 63.Spalte, Wert:156382.30216996974
35. Zeile und 64.Spalte, Wert:137462.73321482106
35. Zeile und 65.Spalte, Wert:142735.45585107617
35. Zeile und 66.Spalte, Wert:164517.53774856878
35. Zeile und 67.Spalte, Wert:158349.91262746873
35. Zeile und 68.Spalte, Wert:144346.94910389505
35. Zeile und 69.Spalte, Wert:157180.95490160852
35. Zeile und 70.Spalte, Wert:159609.24575434122
35. Zeile und 71.Spalte, Wert:160845.73605697896
35. Zeile und 72.Spalte, Wert:152891.26176063638
35. Zeile und 73.Spalte, Wert:166367.32990810406
35. Zeile und 74.Spalte, Wert:128174.02747040377
35. Zeile und 75.Spalte, Wert:174314.37262005452
35. Zeile und 76.Spalte, Wert:161877.90725798756
35. Zeile und 77.Spalte, Wert:160817.87833932936
35. Zeile und 78.Spalte, Wert:140412.13183955618
35. Zeile und 79.Spalte, Wert:149979.60745333644
35. Zeile und 80.Spalte, Wert:162415.7607615414
35. Zeile und 81.Spalte, Wert:161464.1628359622
35. Zeile und 82.Spalte, Wert:161256.24534108545
35. Zeile und 83.Spalte, Wert:156070.1527659872
35. Zeile und 84.Spalte, Wert:160858.33806571548
35. Zeile und 85.Spalte, Wert:157616.94858237673
35. Zeile und 86.Spalte, Wert:160144.72374705106
35. Zeile und 87.Spalte, Wert:153396.79419104639
35. Zeile und 88.Spalte, Wert:157126.40204799897
35. Zeile und 89.Spalte, Wert:166227.35189558615
35. Zeile und 90.Spalte, Wert:158651.87881132538
35. Zeile und 91.Spalte, Wert:160759.28256774368
35. Zeile und 92.Spalte, Wert:157323.6680412168
35. Zeile und 93.Spalte, Wert:159521.46310603968
35. Zeile und 94.Spalte, Wert:139105.55027419727
35. Zeile und 95.Spalte, Wert:159781.29669308665
35. Zeile und 96.Spalte, Wert:162666.39280697433
35. Zeile und 97.Spalte, Wert:139733.0387961461
35. Zeile und 98.Spalte, Wert:159784.61904036958
35. Zeile und 99.Spalte, Wert:156816.6479651784
35. Zeile und 100.Spalte, Wert:159818.28554440572
36. Zeile und 0.Spalte, Wert:160997.50918580953
36. Zeile und 1.Spalte, Wert:148110.42648858577
36. Zeile und 2.Spalte, Wert:145320.3802874246
36. Zeile und 3.Spalte, Wert:153542.2280137077
36. Zeile und 4.Spalte, Wert:154533.8373669655
36. Zeile und 5.Spalte, Wert:155115.11302912852
36. Zeile und 6.Spalte, Wert:149591.21968421363
36. Zeile und 7.Spalte, Wert:146943.83424033324
36. Zeile und 8.Spalte, Wert:158007.09493456167
36. Zeile und 9.Spalte, Wert:168213.65932048502
36. Zeile und 10.Spalte, Wert:149553.83306247098
36. Zeile und 11.Spalte, Wert:155628.73743388167
36. Zeile und 12.Spalte, Wert:144238.3530651207
36. Zeile und 13.Spalte, Wert:156004.4760623968
36. Zeile und 14.Spalte, Wert:151345.55835894909
36. Zeile und 15.Spalte, Wert:148221.57546434912
36. Zeile und 16.Spalte, Wert:138042.29760786993
36. Zeile und 17.Spalte, Wert:165540.2284139642
36. Zeile und 18.Spalte, Wert:157409.86546551285
36. Zeile und 19.Spalte, Wert:154659.8054573483
36. Zeile und 20.Spalte, Wert:147673.02631469822
36. Zeile und 21.Spalte, Wert:159218.95976532315
36. Zeile und 22.Spalte, Wert:157995.40196224255
36. Zeile und 23.Spalte, Wert:147044.68917712156
36. Zeile und 24.Spalte, Wert:152824.17507717334
36. Zeile und 25.Spalte, Wert:152713.40456322086
36. Zeile und 26.Spalte, Wert:139799.9800346518
36. Zeile und 27.Spalte, Wert:161664.03956222473
36. Zeile und 28.Spalte, Wert:150371.26968660703
36. Zeile und 29.Spalte, Wert:161303.77225749934
36. Zeile und 30.Spalte, Wert:164325.90074503492
36. Zeile und 31.Spalte, Wert:149143.06374399073
36. Zeile und 32.Spalte, Wert:130247.05212112347
36. Zeile und 33.Spalte, Wert:155211.29067714154
36. Zeile und 34.Spalte, Wert:158933.04328433558
36. Zeile und 35.Spalte, Wert:140232.36529030674
36. Zeile und 36.Spalte, Wert:159581.9211763658
36. Zeile und 37.Spalte, Wert:162182.00962028105
36. Zeile und 38.Spalte, Wert:148118.60254159992
36. Zeile und 39.Spalte, Wert:157976.02031992425
36. Zeile und 40.Spalte, Wert:150050.89618703508
36. Zeile und 41.Spalte, Wert:150294.64456653513
36. Zeile und 42.Spalte, Wert:158973.54831626418
36. Zeile und 43.Spalte, Wert:155199.47963830354
36. Zeile und 44.Spalte, Wert:161349.68111776363
36. Zeile und 45.Spalte, Wert:163125.01623014372
36. Zeile und 46.Spalte, Wert:150001.7209859429
36. Zeile und 47.Spalte, Wert:164509.2443040995
36. Zeile und 48.Spalte, Wert:153126.48289596016
36. Zeile und 49.Spalte, Wert:154305.7091179725
36. Zeile und 50.Spalte, Wert:151069.47511926098
36. Zeile und 51.Spalte, Wert:161181.43878379665
36. Zeile und 52.Spalte, Wert:159201.08266560428
36. Zeile und 53.Spalte, Wert:155769.4933651124
36. Zeile und 54.Spalte, Wert:157640.7046009716
36. Zeile und 55.Spalte, Wert:151436.92238583908
36. Zeile und 56.Spalte, Wert:156547.3835236867
36. Zeile und 57.Spalte, Wert:169749.2540709503
36. Zeile und 58.Spalte, Wert:162892.08154831384
36. Zeile und 59.Spalte, Wert:156036.6769890329
36. Zeile und 60.Spalte, Wert:160106.6512200203
36. Zeile und 61.Spalte, Wert:153150.65761432808
36. Zeile und 62.Spalte, Wert:172665.46783448628
36. Zeile und 63.Spalte, Wert:155159.36446470695
36. Zeile und 64.Spalte, Wert:161024.18407251712
36. Zeile und 65.Spalte, Wert:153275.9343214317
36. Zeile und 66.Spalte, Wert:143800.62188557352
36. Zeile und 67.Spalte, Wert:158693.72534560948
36. Zeile und 68.Spalte, Wert:156736.33160320274
36. Zeile und 69.Spalte, Wert:161123.1244859213
36. Zeile und 70.Spalte, Wert:149838.80224001763
36. Zeile und 71.Spalte, Wert:148071.9453422436
36. Zeile und 72.Spalte, Wert:148994.35995526135
36. Zeile und 73.Spalte, Wert:156249.49452321095
36. Zeile und 74.Spalte, Wert:151186.5305812361
36. Zeile und 75.Spalte, Wert:159561.8996784923
36. Zeile und 76.Spalte, Wert:157580.02850224092
36. Zeile und 77.Spalte, Wert:150551.58971544055
36. Zeile und 78.Spalte, Wert:163661.68735246226
36. Zeile und 79.Spalte, Wert:141306.0706254399
36. Zeile und 80.Spalte, Wert:162989.47218423078
36. Zeile und 81.Spalte, Wert:155251.15302360264
36. Zeile und 82.Spalte, Wert:163630.60255269616
36. Zeile und 83.Spalte, Wert:160654.91311272478
36. Zeile und 84.Spalte, Wert:155443.06702740924
36. Zeile und 85.Spalte, Wert:159349.20770964655
36. Zeile und 86.Spalte, Wert:160777.43574171138
36. Zeile und 87.Spalte, Wert:157896.42247086536
36. Zeile und 88.Spalte, Wert:143712.7455613922
36. Zeile und 89.Spalte, Wert:163015.39134559353
36. Zeile und 90.Spalte, Wert:151227.64391850025
36. Zeile und 91.Spalte, Wert:165620.44553610537
36. Zeile und 92.Spalte, Wert:158588.0462404471
36. Zeile und 93.Spalte, Wert:158631.07679513498
36. Zeile und 94.Spalte, Wert:146691.4014586664
36. Zeile und 95.Spalte, Wert:155359.18026041365
36. Zeile und 96.Spalte, Wert:150783.00482646772
36. Zeile und 97.Spalte, Wert:165486.05676769483
36. Zeile und 98.Spalte, Wert:152785.93583504687
36. Zeile und 99.Spalte, Wert:157654.41396475313
36. Zeile und 100.Spalte, Wert:162119.32426810794
37. Zeile und 0.Spalte, Wert:157228.23172483424
37. Zeile und 1.Spalte, Wert:164649.28939790488
37. Zeile und 2.Spalte, Wert:163212.7165987922
37. Zeile und 3.Spalte, Wert:157167.9726623731
37. Zeile und 4.Spalte, Wert:158905.30133980798
37. Zeile und 5.Spalte, Wert:161050.33398799156
37. Zeile und 6.Spalte, Wert:167182.17862333264
37. Zeile und 7.Spalte, Wert:151795.64214142412
37. Zeile und 8.Spalte, Wert:155305.89216280053
37. Zeile und 9.Spalte, Wert:156784.1820987546
37. Zeile und 10.Spalte, Wert:159377.2767114828
37. Zeile und 11.Spalte, Wert:147932.3635448974
37. Zeile und 12.Spalte, Wert:168314.3473541314
37. Zeile und 13.Spalte, Wert:157018.588357278
37. Zeile und 14.Spalte, Wert:158018.56258178173
37. Zeile und 15.Spalte, Wert:161891.04926881279
37. Zeile und 16.Spalte, Wert:147827.76032061328
37. Zeile und 17.Spalte, Wert:160885.25541377146
37. Zeile und 18.Spalte, Wert:157164.50608626448
37. Zeile und 19.Spalte, Wert:162544.07661296567
37. Zeile und 20.Spalte, Wert:153591.27656025245
37. Zeile und 21.Spalte, Wert:153801.9266643629
37. Zeile und 22.Spalte, Wert:153166.605760943
37. Zeile und 23.Spalte, Wert:157162.5090368643
37. Zeile und 24.Spalte, Wert:144179.75926388652
37. Zeile und 25.Spalte, Wert:149096.46460386348
37. Zeile und 26.Spalte, Wert:151399.64658583672
37. Zeile und 27.Spalte, Wert:163310.61252048056
37. Zeile und 28.Spalte, Wert:162946.67029539048
37. Zeile und 29.Spalte, Wert:153762.22459830143
37. Zeile und 30.Spalte, Wert:164101.21824126827
37. Zeile und 31.Spalte, Wert:157447.89389980238
37. Zeile und 32.Spalte, Wert:163113.13484905026
37. Zeile und 33.Spalte, Wert:156417.74296922988
37. Zeile und 34.Spalte, Wert:162165.2905725929
37. Zeile und 35.Spalte, Wert:156377.94990772125
37. Zeile und 36.Spalte, Wert:163679.710411264
37. Zeile und 37.Spalte, Wert:154124.76936703615
37. Zeile und 38.Spalte, Wert:147736.65865350046
37. Zeile und 39.Spalte, Wert:162949.50674416174
37. Zeile und 40.Spalte, Wert:161339.12816028
37. Zeile und 41.Spalte, Wert:159564.45443103442
37. Zeile und 42.Spalte, Wert:158566.9542022265
37. Zeile und 43.Spalte, Wert:163212.62838199604
37. Zeile und 44.Spalte, Wert:169819.41677304162
37. Zeile und 45.Spalte, Wert:169801.88815585428
37. Zeile und 46.Spalte, Wert:164756.0182020669
37. Zeile und 47.Spalte, Wert:161471.05335487798
37. Zeile und 48.Spalte, Wert:161746.14928440627
37. Zeile und 49.Spalte, Wert:161728.86615627917
37. Zeile und 50.Spalte, Wert:167289.30919275625
37. Zeile und 51.Spalte, Wert:166749.2752508551
37. Zeile und 52.Spalte, Wert:160234.66541852796
37. Zeile und 53.Spalte, Wert:149516.27972811632
37. Zeile und 54.Spalte, Wert:166123.79981221957
37. Zeile und 55.Spalte, Wert:157995.34817019547
37. Zeile und 56.Spalte, Wert:160357.68377710143
37. Zeile und 57.Spalte, Wert:167955.60950017863
37. Zeile und 58.Spalte, Wert:156909.4875726308
37. Zeile und 59.Spalte, Wert:160619.18105625754
37. Zeile und 60.Spalte, Wert:160588.19793873487
37. Zeile und 61.Spalte, Wert:159926.9660367597
37. Zeile und 62.Spalte, Wert:158132.8523945426
37. Zeile und 63.Spalte, Wert:161625.2016406306
37. Zeile und 64.Spalte, Wert:161892.32058624664
37. Zeile und 65.Spalte, Wert:156345.93326393043
37. Zeile und 66.Spalte, Wert:165297.55475724372
37. Zeile und 67.Spalte, Wert:161272.60268089804
37. Zeile und 68.Spalte, Wert:161482.03367635183
37. Zeile und 69.Spalte, Wert:152032.92210253805
37. Zeile und 70.Spalte, Wert:158801.1066562099
37. Zeile und 71.Spalte, Wert:166453.64882382506
37. Zeile und 72.Spalte, Wert:168529.54438283012
37. Zeile und 73.Spalte, Wert:155990.58710396232
37. Zeile und 74.Spalte, Wert:161115.00185767547
37. Zeile und 75.Spalte, Wert:147143.45485364675
37. Zeile und 76.Spalte, Wert:172204.60274420364
37. Zeile und 77.Spalte, Wert:164620.14406481155
37. Zeile und 78.Spalte, Wert:157090.83334084274
37. Zeile und 79.Spalte, Wert:156048.463656331
37. Zeile und 80.Spalte, Wert:164232.59931135987
37. Zeile und 81.Spalte, Wert:163433.48743903002
37. Zeile und 82.Spalte, Wert:154517.27820998238
37. Zeile und 83.Spalte, Wert:168154.47339883217
37. Zeile und 84.Spalte, Wert:142811.66912473115
37. Zeile und 85.Spalte, Wert:170744.26227254572
37. Zeile und 86.Spalte, Wert:163946.89347861128
37. Zeile und 87.Spalte, Wert:158498.03652510705
37. Zeile und 88.Spalte, Wert:159422.26396392274
37. Zeile und 89.Spalte, Wert:157662.5035189618
37. Zeile und 90.Spalte, Wert:162344.42031769763
37. Zeile und 91.Spalte, Wert:162295.84472910376
37. Zeile und 92.Spalte, Wert:163452.29730673213
37. Zeile und 93.Spalte, Wert:159076.68027432665
37. Zeile und 94.Spalte, Wert:153608.57684084066
37. Zeile und 95.Spalte, Wert:165535.68906426273
37. Zeile und 96.Spalte, Wert:155195.00536403636
37. Zeile und 97.Spalte, Wert:159830.42360448855
37. Zeile und 98.Spalte, Wert:160178.24311390036
37. Zeile und 99.Spalte, Wert:163767.788999541
37. Zeile und 100.Spalte, Wert:164246.98999161486
38. Zeile und 0.Spalte, Wert:160505.72464633308
38. Zeile und 1.Spalte, Wert:155802.82842764247
38. Zeile und 2.Spalte, Wert:145642.45479231572
38. Zeile und 3.Spalte, Wert:158192.1093590734
38. Zeile und 4.Spalte, Wert:156055.5099511232
38. Zeile und 5.Spalte, Wert:160542.25581701228
38. Zeile und 6.Spalte, Wert:149284.79364425552
38. Zeile und 7.Spalte, Wert:160527.61348809875
38. Zeile und 8.Spalte, Wert:155547.29987639707
38. Zeile und 9.Spalte, Wert:157041.24555168176
38. Zeile und 10.Spalte, Wert:147036.09573598843
38. Zeile und 11.Spalte, Wert:149343.3069228544
38. Zeile und 12.Spalte, Wert:146392.93389201642
38. Zeile und 13.Spalte, Wert:152715.86434375486
38. Zeile und 14.Spalte, Wert:156665.15764044557
38. Zeile und 15.Spalte, Wert:151277.9475630741
38. Zeile und 16.Spalte, Wert:155461.01630923676
38. Zeile und 17.Spalte, Wert:141201.718195709
38. Zeile und 18.Spalte, Wert:158867.90923024734
38. Zeile und 19.Spalte, Wert:155305.93560164486
38. Zeile und 20.Spalte, Wert:149635.27791955802
38. Zeile und 21.Spalte, Wert:157647.74767832566
38. Zeile und 22.Spalte, Wert:148521.59134325068
38. Zeile und 23.Spalte, Wert:154505.34180436813
38. Zeile und 24.Spalte, Wert:155420.5075239399
38. Zeile und 25.Spalte, Wert:159478.45601816173
38. Zeile und 26.Spalte, Wert:159219.79852443637
38. Zeile und 27.Spalte, Wert:157755.83849050562
38. Zeile und 28.Spalte, Wert:156185.05158975802
38. Zeile und 29.Spalte, Wert:162689.37651901328
38. Zeile und 30.Spalte, Wert:158226.2501301635
38. Zeile und 31.Spalte, Wert:165108.85784468811
38. Zeile und 32.Spalte, Wert:162199.41054908506
38. Zeile und 33.Spalte, Wert:164551.72568662235
38. Zeile und 34.Spalte, Wert:148074.66887313084
38. Zeile und 35.Spalte, Wert:162208.43754021457
38. Zeile und 36.Spalte, Wert:164328.63354063043
38. Zeile und 37.Spalte, Wert:169317.56141761498
38. Zeile und 38.Spalte, Wert:159008.35256161503
38. Zeile und 39.Spalte, Wert:161713.50062457554
38. Zeile und 40.Spalte, Wert:160488.76488286714
38. Zeile und 41.Spalte, Wert:166478.56538055371
38. Zeile und 42.Spalte, Wert:152486.9640994117
38. Zeile und 43.Spalte, Wert:161927.8350987305
38. Zeile und 44.Spalte, Wert:153109.1555876628
38. Zeile und 45.Spalte, Wert:167279.21174345043
38. Zeile und 46.Spalte, Wert:153844.13025812202
38. Zeile und 47.Spalte, Wert:156018.4424130638
38. Zeile und 48.Spalte, Wert:162900.30537221453
38. Zeile und 49.Spalte, Wert:156137.95963453228
38. Zeile und 50.Spalte, Wert:159759.96489697517
38. Zeile und 51.Spalte, Wert:165153.37887688063
38. Zeile und 52.Spalte, Wert:164035.29689494486
38. Zeile und 53.Spalte, Wert:157706.91357092347
38. Zeile und 54.Spalte, Wert:156222.6302105815
38. Zeile und 55.Spalte, Wert:159417.44202951688
38. Zeile und 56.Spalte, Wert:172091.57954675335
38. Zeile und 57.Spalte, Wert:165003.47719854745
38. Zeile und 58.Spalte, Wert:164702.27473535133
38. Zeile und 59.Spalte, Wert:159658.6003233081
38. Zeile und 60.Spalte, Wert:158174.4319602102
38. Zeile und 61.Spalte, Wert:168525.10528063777
38. Zeile und 62.Spalte, Wert:159650.9161502071
38. Zeile und 63.Spalte, Wert:151265.39860036393
38. Zeile und 64.Spalte, Wert:169194.65235009545
38. Zeile und 65.Spalte, Wert:171329.4123325016
38. Zeile und 66.Spalte, Wert:169659.7728253004
38. Zeile und 67.Spalte, Wert:151827.37828204024
38. Zeile und 68.Spalte, Wert:156209.18600415983
38. Zeile und 69.Spalte, Wert:151434.11624998043
38. Zeile und 70.Spalte, Wert:159747.8709849567
